,From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),AT (degree C),Temp (degree C),SR (W/mt2),RH (%),WS (m/s),WD (degree),BP (mmHg),RF (mm),SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Eth-Benzene,MP-Xylene,O Xylene,Toluene (ug/m3),VWS (m/s),TOT-RF (mm)
4179,11-Jan-2020 - 03:00,11-Jan-2020 - 04:00,88.5,,11.35,27.83,5.0,72.0,0.55,221.75,736.0,0.0,17.35,3.67,24.73,16.15,,7.68,4.42,,,,9.35,-0.2,0.0
4180,11-Jan-2020 - 04:00,11-Jan-2020 - 05:00,75.5,,11.5,27.73,5.0,72.0,0.53,232.75,736.0,0.0,17.77,2.25,21.02,13.03,,11.45,3.9,,,,8.07,-0.2,0.0
4181,11-Jan-2020 - 05:00,11-Jan-2020 - 06:00,68.25,,11.45,27.67,5.0,72.0,0.9,194.75,736.0,0.0,16.12,2.77,19.9,12.83,,10.97,3.42,,,,7.7,-0.18,0.0
4182,11-Jan-2020 - 06:00,11-Jan-2020 - 07:00,70.5,,11.25,27.62,5.0,72.0,1.42,120.0,736.0,0.0,17.32,4.22,27.93,18.27,,6.88,3.83,,,,7.62,-0.18,0.0
4183,11-Jan-2020 - 07:00,11-Jan-2020 - 08:00,77.0,,11.0,27.58,5.0,72.0,1.58,162.5,736.0,0.0,19.1,9.05,38.55,27.88,,4.38,4.05,,,,7.78,-0.15,0.0
4184,11-Jan-2020 - 08:00,11-Jan-2020 - 09:00,82.25,,11.05,27.48,14.0,72.0,1.05,147.5,736.0,0.0,19.93,9.0,35.35,26.12,,6.4,4.18,,,,8.07,-0.12,0.0
4185,11-Jan-2020 - 09:00,11-Jan-2020 - 10:00,80.0,,11.25,27.4,43.0,72.0,0.5,240.5,736.0,0.0,19.7,11.1,32.5,26.35,,7.3,4.15,,,,7.65,-0.2,0.0
4186,11-Jan-2020 - 10:00,11-Jan-2020 - 11:00,100.75,,12.03,26.23,128.5,73.0,1.32,133.5,736.0,0.0,17.73,19.1,45.2,39.58,,7.78,4.32,,,,8.27,-0.15,0.0
4187,11-Jan-2020 - 11:00,11-Jan-2020 - 12:00,120.5,,12.8,26.82,238.25,70.75,1.38,108.25,736.0,0.0,18.3,10.15,42.28,30.72,,13.78,4.5,,,,8.07,-0.18,0.0
4188,11-Jan-2020 - 12:00,11-Jan-2020 - 13:00,127.5,,14.48,27.93,402.0,62.5,1.15,147.0,736.0,0.0,20.9,6.03,38.0,25.12,,25.33,4.62,,,,9.2,-0.15,0.0
4189,11-Jan-2020 - 13:00,11-Jan-2020 - 14:00,131.75,,15.68,28.4,386.0,57.5,1.52,171.5,736.0,0.0,21.02,5.45,51.65,31.88,,37.28,4.88,,,,9.85,-0.2,0.0
4190,11-Jan-2020 - 14:00,11-Jan-2020 - 15:00,154.5,,16.32,28.52,271.5,54.0,1.75,193.75,736.0,0.0,21.45,4.2,55.0,32.7,,44.92,5.75,,,,11.02,-0.18,0.0
4191,11-Jan-2020 - 15:00,11-Jan-2020 - 16:00,155.5,,16.28,28.48,207.5,49.75,2.17,189.75,736.0,0.0,21.85,4.1,39.35,24.25,,36.6,5.67,,,,11.7,-0.18,0.0
4192,11-Jan-2020 - 16:00,11-Jan-2020 - 17:00,104.75,,15.55,28.35,63.5,55.0,1.8,218.75,736.0,0.0,19.23,4.67,38.4,24.22,,31.35,4.45,,,,9.98,-0.15,0.0
4193,11-Jan-2020 - 17:00,11-Jan-2020 - 18:00,92.5,,14.5,28.2,5.0,61.5,0.97,235.25,736.0,0.0,18.07,3.17,43.08,25.47,,22.05,4.43,,,,8.9,-0.18,0.0
4194,11-Jan-2020 - 18:00,11-Jan-2020 - 19:00,104.0,,13.85,28.1,5.0,66.5,0.6,224.5,736.0,0.0,20.12,4.97,58.17,34.95,,11.45,4.8,,,,10.62,-0.2,0.0
4195,11-Jan-2020 - 19:00,11-Jan-2020 - 20:00,145.75,,13.32,27.98,5.0,70.25,0.5,239.5,736.0,0.0,24.75,9.38,64.15,41.75,,7.2,5.75,,,,11.82,-0.18,0.0
4196,11-Jan-2020 - 20:00,11-Jan-2020 - 21:00,179.0,,13.03,27.95,5.0,72.0,0.5,247.0,736.0,0.0,28.6,21.0,64.3,51.3,,5.8,7.1,,,,13.47,-0.18,0.0
4197,11-Jan-2020 - 21:00,11-Jan-2020 - 22:00,203.0,,12.85,27.92,5.0,73.0,0.5,246.75,736.0,0.0,39.48,82.53,74.35,106.62,,5.62,7.83,,,,15.18,-0.2,0.0
4198,11-Jan-2020 - 22:00,11-Jan-2020 - 23:00,285.25,,12.57,27.95,5.0,73.0,0.5,247.0,736.0,0.0,39.45,119.85,73.08,136.3,,4.95,9.68,,,,18.05,-0.2,0.0
4199,11-Jan-2020 - 23:00,12-Jan-2020 - 00:00,282.25,,12.38,27.92,5.0,73.0,0.5,247.0,736.0,0.0,54.98,167.38,63.75,170.03,,5.45,11.68,,,,24.25,-0.2,0.0
4200,12-Jan-2020 - 00:00,12-Jan-2020 - 01:00,330.0,,12.18,27.85,5.0,72.25,0.5,247.0,736.0,0.0,47.77,118.78,60.65,128.83,,4.3,13.07,,,,28.55,-0.2,0.0
4201,12-Jan-2020 - 01:00,12-Jan-2020 - 02:00,272.75,,12.05,27.85,5.0,72.0,0.5,247.0,736.0,0.0,41.75,55.85,51.88,73.0,,2.92,11.75,,,,25.05,-0.18,0.0
4202,12-Jan-2020 - 02:00,12-Jan-2020 - 03:00,220.5,,11.45,27.77,5.0,72.0,1.2,237.5,736.0,0.0,33.85,145.65,31.48,135.18,,3.45,10.65,,,,22.2,-0.18,0.0
4203,12-Jan-2020 - 03:00,12-Jan-2020 - 04:00,218.75,,11.2,27.77,5.0,72.0,0.5,233.25,736.0,0.0,26.82,115.75,34.48,112.45,,3.73,10.4,,,,21.35,-0.2,0.0
4204,12-Jan-2020 - 04:00,12-Jan-2020 - 05:00,189.0,,11.07,27.75,5.0,72.0,1.07,120.0,736.0,0.0,26.0,107.95,41.28,109.72,,3.27,10.22,,,,21.35,-0.18,0.0
4205,12-Jan-2020 - 05:00,12-Jan-2020 - 06:00,172.0,,10.88,27.75,5.0,72.0,0.88,104.75,736.0,0.0,22.75,64.1,42.3,74.6,,2.88,9.55,,,,19.73,-0.18,0.0
4206,12-Jan-2020 - 06:00,12-Jan-2020 - 07:00,134.25,,10.72,27.67,5.0,72.0,0.75,163.0,736.0,0.0,19.4,59.53,40.02,69.67,,2.88,8.43,,,,17.1,-0.2,0.0
4207,12-Jan-2020 - 07:00,12-Jan-2020 - 08:00,119.5,,10.95,27.65,5.25,72.0,1.08,178.25,736.0,0.0,15.25,37.22,42.52,52.9,,3.15,7.88,,,,15.38,-0.18,0.0
4208,12-Jan-2020 - 08:00,12-Jan-2020 - 09:00,119.75,,11.4,27.7,41.5,72.0,0.95,204.75,736.0,0.0,17.48,20.32,42.88,39.35,,3.85,7.32,,,,14.0,-0.2,0.0
4209,12-Jan-2020 - 09:00,12-Jan-2020 - 10:00,125.0,,11.9,27.8,154.0,73.0,1.05,202.0,736.0,0.0,17.7,15.2,44.0,35.8,,5.5,7.3,,,,12.85,-0.2,0.0
4210,12-Jan-2020 - 10:00,12-Jan-2020 - 11:00,151.75,,14.23,28.6,333.75,67.25,1.07,102.75,736.0,0.0,16.98,8.85,45.78,31.57,,14.57,7.17,,,,12.28,-0.2,0.0
4211,12-Jan-2020 - 11:00,12-Jan-2020 - 12:00,144.75,,15.88,28.85,390.0,56.25,1.83,189.75,736.0,0.0,11.9,4.85,40.2,25.3,,29.5,6.07,,,,10.18,-0.18,0.0
4212,12-Jan-2020 - 12:00,12-Jan-2020 - 13:00,131.5,,16.8,28.77,413.75,52.25,1.93,213.25,736.0,0.0,11.38,3.5,38.03,23.1,,38.05,5.22,,,,9.12,-0.18,0.0
4213,12-Jan-2020 - 13:00,12-Jan-2020 - 14:00,120.75,,17.4,28.55,380.75,50.25,1.62,209.25,736.0,0.0,7.75,2.95,39.2,23.23,,43.85,5.05,,,,9.27,-0.18,0.0
4214,12-Jan-2020 - 14:00,12-Jan-2020 - 15:00,116.25,,17.45,28.45,288.75,50.5,1.8,210.75,736.0,0.0,11.77,1.9,28.73,16.82,,48.05,4.83,,,,9.62,-0.2,0.0
4215,12-Jan-2020 - 15:00,12-Jan-2020 - 16:00,103.0,,17.35,28.27,165.0,50.5,1.68,215.0,736.0,0.0,11.15,3.62,35.62,21.9,,41.0,4.4,,,,8.32,-0.18,0.0
4216,12-Jan-2020 - 16:00,12-Jan-2020 - 17:00,99.25,,16.8,28.02,48.0,54.0,0.72,215.5,736.0,0.0,11.77,2.23,32.25,18.95,,40.5,4.1,,,,8.1,-0.2,0.0
4217,12-Jan-2020 - 17:00,12-Jan-2020 - 18:00,109.75,,15.73,27.6,5.0,61.25,0.47,244.5,736.0,0.0,11.5,2.47,51.4,29.38,,23.78,4.47,,,,11.07,-0.2,0.0
4218,12-Jan-2020 - 18:00,12-Jan-2020 - 19:00,132.5,,15.1,27.38,5.0,64.5,0.8,221.5,736.0,0.0,15.33,2.52,68.6,38.52,,14.18,5.03,,,,10.65,-0.18,0.0
4219,12-Jan-2020 - 19:00,12-Jan-2020 - 20:00,191.5,,14.62,27.68,5.0,68.0,0.5,221.0,736.0,0.0,28.08,66.35,106.05,110.38,,6.08,7.15,,,,13.97,-0.2,0.0
4220,12-Jan-2020 - 20:00,12-Jan-2020 - 21:00,262.0,,14.38,28.0,5.0,68.5,0.77,230.5,736.0,0.0,33.12,38.28,91.7,79.92,,4.85,9.12,,,,19.48,-0.18,0.0
4221,12-Jan-2020 - 21:00,12-Jan-2020 - 22:00,258.25,,13.77,28.02,5.0,72.0,1.12,201.0,736.0,0.0,36.2,34.38,66.53,63.35,,4.45,9.02,,,,18.98,-0.2,0.0
4222,12-Jan-2020 - 22:00,12-Jan-2020 - 23:00,270.0,,13.28,27.95,5.0,73.0,0.8,197.25,736.0,0.0,29.25,57.35,59.73,78.38,,3.85,9.4,,,,17.15,-0.18,0.0
4223,12-Jan-2020 - 23:00,13-Jan-2020 - 00:00,242.5,,13.05,27.95,5.0,73.0,1.2,211.5,736.0,0.0,24.38,58.78,60.25,79.83,,2.92,8.4,,,,14.85,-0.18,0.0
4224,13-Jan-2020 - 00:00,13-Jan-2020 - 01:00,193.25,,12.82,27.92,5.0,73.0,0.53,177.5,736.0,0.0,19.12,44.2,55.67,65.55,,3.0,7.85,,,,13.6,-0.2,0.0
4225,13-Jan-2020 - 01:00,13-Jan-2020 - 02:00,182.75,,12.55,27.95,5.0,73.0,0.5,164.0,736.0,0.0,14.45,43.33,46.38,59.9,,3.0,6.95,,,,11.72,-0.2,0.0
4226,13-Jan-2020 - 02:00,13-Jan-2020 - 03:00,173.75,,12.25,27.92,5.0,72.75,0.55,186.0,736.0,0.0,15.72,42.95,40.58,56.5,,2.92,6.68,,,,10.47,-0.18,0.0
4227,13-Jan-2020 - 03:00,13-Jan-2020 - 04:00,153.75,,11.22,27.8,5.0,72.0,1.68,220.0,736.0,0.0,14.8,6.63,19.9,15.95,,3.42,8.0,,,,10.2,-0.15,0.0
4228,13-Jan-2020 - 04:00,13-Jan-2020 - 05:00,111.75,,11.03,27.75,5.0,72.0,1.6,221.75,736.0,0.0,13.85,4.82,20.93,15.05,,3.25,6.35,,,,8.3,-0.2,0.0
4229,13-Jan-2020 - 05:00,13-Jan-2020 - 06:00,102.25,,10.93,27.73,5.0,72.0,2.1,200.75,736.0,0.0,13.03,3.08,19.92,13.1,,3.95,7.15,,,,8.53,-0.18,0.0
4230,13-Jan-2020 - 06:00,13-Jan-2020 - 07:00,91.75,,10.78,27.6,5.0,72.0,2.98,171.0,736.0,0.0,13.7,2.9,19.12,12.53,,5.12,5.68,,,,7.25,-0.12,0.0
4231,13-Jan-2020 - 07:00,13-Jan-2020 - 08:00,85.0,,10.93,27.62,5.0,72.0,1.88,172.75,736.0,0.0,13.15,5.27,22.05,16.02,,5.4,5.18,,,,6.65,-0.15,0.0
4232,13-Jan-2020 - 08:00,13-Jan-2020 - 09:00,87.25,,11.12,27.62,11.5,72.0,1.9,190.25,736.0,0.0,14.0,6.38,19.65,15.62,,5.55,5.38,,,,6.57,-0.18,0.0
4233,13-Jan-2020 - 09:00,13-Jan-2020 - 10:00,94.0,,11.2,27.35,32.0,72.0,1.85,194.0,736.0,0.0,14.6,8.8,19.95,17.8,,5.9,5.4,,,,6.9,-0.15,0.0
4234,13-Jan-2020 - 10:00,13-Jan-2020 - 11:00,106.25,,11.65,27.88,92.25,72.25,2.3,185.0,736.0,0.0,17.57,11.6,27.38,24.02,,6.28,6.25,,,,9.93,-0.18,0.0
4235,13-Jan-2020 - 11:00,13-Jan-2020 - 12:00,127.5,,11.98,27.8,126.0,73.0,2.58,183.75,736.0,0.0,19.2,8.4,25.85,20.6,,8.28,7.5,,,,16.35,-0.12,0.0
4236,13-Jan-2020 - 12:00,13-Jan-2020 - 13:00,143.0,,12.38,28.0,148.25,73.0,2.98,191.5,736.0,0.0,16.4,7.47,26.82,20.32,,9.4,7.0,,,,14.43,-0.15,0.0
4237,13-Jan-2020 - 13:00,13-Jan-2020 - 14:00,143.25,,12.8,27.82,207.5,73.0,3.42,195.0,736.0,0.0,15.05,6.95,31.8,22.58,,12.85,6.55,,,,12.85,-0.15,0.0
4238,13-Jan-2020 - 14:00,13-Jan-2020 - 15:00,154.25,,13.32,27.6,247.75,72.5,3.95,189.25,736.0,0.0,15.03,5.62,31.97,21.58,,15.53,6.25,,,,11.35,-0.18,0.0
4239,13-Jan-2020 - 15:00,13-Jan-2020 - 16:00,155.0,,13.53,27.42,157.5,71.75,3.62,182.25,736.0,0.0,12.97,4.75,30.2,19.88,,16.0,5.82,,,,9.62,-0.18,0.0
4240,13-Jan-2020 - 16:00,13-Jan-2020 - 17:00,146.5,,13.3,27.55,44.25,72.75,4.15,193.75,736.0,0.0,14.25,2.97,30.23,18.5,,14.15,5.93,,,,9.2,-0.1,0.0
4241,13-Jan-2020 - 17:00,13-Jan-2020 - 18:00,146.5,,12.83,27.05,5.0,73.0,3.4,188.0,736.0,0.0,13.95,3.45,34.42,21.1,,10.6,5.42,,,,8.5,-0.12,0.0
4242,13-Jan-2020 - 18:00,13-Jan-2020 - 19:00,145.25,,12.55,27.1,5.0,73.0,3.55,189.5,736.0,0.0,16.77,3.4,33.45,20.55,,9.07,5.77,,,,10.25,-0.1,0.0
4243,13-Jan-2020 - 19:00,13-Jan-2020 - 20:00,157.75,,12.43,26.6,5.0,73.0,3.92,195.75,736.0,0.0,17.6,4.03,38.55,23.75,,6.62,5.85,,,,9.85,-0.15,0.0
4244,13-Jan-2020 - 20:00,13-Jan-2020 - 21:00,162.0,,12.18,26.68,5.0,73.0,3.12,187.0,736.0,0.0,17.33,3.5,32.58,20.12,,6.95,5.8,,,,9.8,-0.18,0.0
4245,13-Jan-2020 - 21:00,13-Jan-2020 - 22:00,150.0,,12.05,26.8,5.0,73.0,2.85,198.5,736.0,0.0,18.7,4.18,31.82,20.35,,5.62,5.7,,,,9.88,-0.12,0.0
4246,13-Jan-2020 - 22:00,13-Jan-2020 - 23:00,140.75,,11.75,26.38,5.0,72.0,3.5,190.25,736.0,0.0,15.93,3.2,21.38,13.95,,8.4,5.4,,,,9.05,-0.15,0.0
4247,13-Jan-2020 - 23:00,14-Jan-2020 - 00:00,105.0,,11.8,26.9,5.0,72.0,1.95,190.0,736.0,0.0,14.1,5.7,27.8,19.4,,4.6,4.9,,,,8.5,-0.1,0.0
4248,14-Jan-2020 - 00:00,14-Jan-2020 - 01:00,95.0,,11.57,26.83,5.0,72.0,2.55,186.75,736.0,0.0,14.82,2.98,19.98,13.03,,8.1,4.8,,,,8.2,-0.2,0.0
4249,14-Jan-2020 - 01:00,14-Jan-2020 - 02:00,85.5,,11.4,26.57,5.0,72.0,2.38,204.0,736.0,0.0,14.65,2.1,20.23,12.45,,8.0,4.68,,,,7.08,-0.12,0.0
4250,14-Jan-2020 - 02:00,14-Jan-2020 - 03:00,76.0,,11.47,26.83,5.0,72.0,1.8,220.75,736.0,0.0,16.02,9.6,26.62,21.98,,5.0,4.47,,,,6.93,-0.15,0.0
4251,14-Jan-2020 - 03:00,14-Jan-2020 - 04:00,77.0,,11.5,26.92,5.0,72.0,1.93,228.0,736.0,0.0,16.07,1.9,11.88,7.85,,11.4,4.58,,,,6.9,-0.12,0.0
4252,14-Jan-2020 - 04:00,14-Jan-2020 - 05:00,75.0,,11.5,26.7,5.0,72.0,1.7,231.0,736.0,0.0,13.3,2.2,11.3,7.8,,11.9,4.1,,,,6.0,-0.2,0.0
4253,14-Jan-2020 - 05:00,14-Jan-2020 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
4254,14-Jan-2020 - 06:00,14-Jan-2020 - 07:00,73.0,,11.5,26.5,5.0,72.0,2.5,207.0,736.0,0.0,15.0,6.5,19.4,15.6,,11.2,4.3,,,,6.3,-0.2,0.0
4255,14-Jan-2020 - 07:00,14-Jan-2020 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
4256,14-Jan-2020 - 08:00,14-Jan-2020 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
4257,14-Jan-2020 - 09:00,14-Jan-2020 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
4258,14-Jan-2020 - 10:00,14-Jan-2020 - 11:00,112.0,,12.72,27.02,252.0,73.0,2.08,176.5,736.0,0.0,17.8,7.47,22.8,18.22,,11.2,3.8,,,,5.68,-0.15,0.0
4259,14-Jan-2020 - 11:00,14-Jan-2020 - 12:00,119.0,,14.57,27.27,396.0,67.75,2.4,191.25,736.0,0.0,19.27,10.07,31.0,24.68,,16.17,4.9,,,,9.7,-0.18,0.0
4260,14-Jan-2020 - 12:00,14-Jan-2020 - 13:00,116.0,,16.75,27.52,419.5,56.0,1.6,179.25,736.0,0.0,17.65,12.85,53.9,39.12,,22.43,5.6,,,,10.88,-0.18,0.0
4261,14-Jan-2020 - 13:00,14-Jan-2020 - 14:00,123.25,,17.57,27.62,376.75,51.0,2.02,216.75,736.0,0.0,16.53,8.47,48.93,32.92,,34.2,5.27,,,,9.4,-0.18,0.0
4262,14-Jan-2020 - 14:00,14-Jan-2020 - 15:00,114.5,,18.68,27.85,235.0,45.75,1.12,225.0,736.0,0.0,17.52,3.5,38.6,23.43,,50.62,4.92,,,,7.92,-0.18,0.0
4263,14-Jan-2020 - 15:00,14-Jan-2020 - 16:00,107.5,,17.92,27.92,152.0,52.75,2.2,212.5,736.0,0.0,15.75,3.4,43.92,26.1,,35.3,4.97,,,,8.75,-0.18,0.0
4264,14-Jan-2020 - 16:00,14-Jan-2020 - 17:00,119.0,,17.65,27.95,42.5,55.0,0.85,191.5,736.0,0.0,14.77,3.07,45.2,26.57,,33.08,4.78,,,,7.05,-0.18,0.0
4265,14-Jan-2020 - 17:00,14-Jan-2020 - 18:00,124.0,,16.95,27.88,5.0,59.5,1.32,196.25,736.0,0.0,15.45,8.2,75.92,47.05,,16.93,4.85,,,,8.78,-0.18,0.0
4266,14-Jan-2020 - 18:00,14-Jan-2020 - 19:00,143.0,,16.45,27.55,5.0,62.5,0.45,204.5,736.0,0.0,20.07,15.87,82.77,56.92,,10.78,6.35,,,,12.43,-0.2,0.0
4267,14-Jan-2020 - 19:00,14-Jan-2020 - 20:00,198.25,,15.97,27.1,5.0,65.25,1.3,151.25,736.0,0.0,33.2,43.28,96.6,86.57,,5.42,9.07,,,,16.65,-0.15,0.0
4268,14-Jan-2020 - 20:00,14-Jan-2020 - 21:00,238.25,,15.78,27.0,5.0,65.5,1.77,78.5,736.0,0.0,33.27,31.15,90.35,73.4,,4.05,9.48,,,,18.88,-0.15,0.0
4269,14-Jan-2020 - 21:00,14-Jan-2020 - 22:00,203.75,,15.6,26.92,5.0,66.0,1.02,106.75,736.0,0.0,34.33,8.23,72.22,45.1,,5.05,8.05,,,,16.4,-0.2,0.0
4270,14-Jan-2020 - 22:00,14-Jan-2020 - 23:00,183.5,,15.38,27.0,5.0,67.5,0.75,154.0,736.0,0.0,26.02,10.9,69.5,45.88,,3.93,7.12,,,,13.42,-0.18,0.0
4271,14-Jan-2020 - 23:00,15-Jan-2020 - 00:00,198.5,,15.28,27.12,5.0,69.0,1.02,206.0,736.0,0.0,27.8,48.75,78.3,81.28,,3.67,7.5,,,,14.0,-0.2,0.0
4272,15-Jan-2020 - 00:00,15-Jan-2020 - 01:00,203.0,,14.93,27.25,5.0,70.5,1.7,239.25,736.0,0.0,26.58,32.75,70.9,64.35,,3.3,9.12,,,,20.23,-0.15,0.0
4273,15-Jan-2020 - 01:00,15-Jan-2020 - 02:00,196.0,,14.55,27.62,5.0,72.0,1.18,239.25,736.0,0.0,25.0,10.82,56.73,38.97,,3.47,8.55,,,,18.8,-0.15,0.0
4274,15-Jan-2020 - 02:00,15-Jan-2020 - 03:00,169.5,,14.6,27.6,5.0,70.75,2.02,231.5,736.0,0.0,20.62,3.55,41.8,25.12,,7.08,7.5,,,,16.12,-0.15,0.0
4275,15-Jan-2020 - 03:00,15-Jan-2020 - 04:00,153.0,,14.45,27.52,5.0,70.0,1.02,240.0,736.0,0.0,14.4,2.65,30.7,18.5,,10.45,6.28,,,,12.9,-0.15,0.0
4276,15-Jan-2020 - 04:00,15-Jan-2020 - 05:00,152.25,,14.2,27.52,5.0,72.0,0.5,248.0,736.0,0.0,15.77,2.85,31.38,19.02,,7.97,6.15,,,,11.65,-0.2,0.0
4277,15-Jan-2020 - 05:00,15-Jan-2020 - 06:00,149.75,,13.9,27.58,5.0,73.0,0.47,233.5,736.0,0.0,17.08,12.8,32.9,27.9,,4.58,6.2,,,,12.2,-0.18,0.0
4278,15-Jan-2020 - 06:00,15-Jan-2020 - 07:00,157.5,,13.8,27.6,5.0,73.0,0.5,202.0,736.0,0.0,20.92,31.8,37.0,45.47,,3.12,6.9,,,,14.0,-0.2,0.0
4279,15-Jan-2020 - 07:00,15-Jan-2020 - 08:00,184.0,,13.9,27.52,11.0,73.0,0.55,203.5,736.0,0.0,25.95,36.15,44.6,53.15,,3.95,6.93,,,,13.6,-0.18,0.0
4280,15-Jan-2020 - 08:00,15-Jan-2020 - 09:00,185.5,,14.38,27.75,67.5,72.75,1.05,156.25,736.0,0.0,26.23,45.25,50.08,63.45,,3.92,7.75,,,,14.8,-0.15,0.0
4281,15-Jan-2020 - 09:00,15-Jan-2020 - 10:00,103.0,,14.9,27.9,89.0,70.5,1.35,227.0,736.0,0.0,26.55,28.5,65.7,58.15,,4.8,7.55,,,,14.25,-0.2,0.0
4282,15-Jan-2020 - 10:00,15-Jan-2020 - 11:00,159.0,,16.25,28.08,84.0,63.25,0.55,243.75,736.0,0.0,19.9,16.52,77.47,54.62,,7.65,8.38,,,,15.05,-0.2,0.0
4283,15-Jan-2020 - 11:00,15-Jan-2020 - 12:00,155.25,,15.93,28.38,21.5,65.5,0.95,137.0,736.0,0.0,18.48,13.75,86.85,57.38,,7.33,8.53,,,,15.98,-0.18,0.0
4284,15-Jan-2020 - 12:00,15-Jan-2020 - 13:00,168.0,,15.7,28.08,28.5,68.75,0.7,221.25,736.0,0.0,19.7,28.02,103.75,77.97,,5.3,9.02,,,,16.65,-0.2,0.0
4285,15-Jan-2020 - 13:00,15-Jan-2020 - 14:00,182.5,,15.97,28.02,50.75,69.25,0.5,244.75,736.0,0.0,23.75,14.03,83.77,55.95,,7.95,10.88,,,,22.73,-0.2,0.0
4286,15-Jan-2020 - 14:00,15-Jan-2020 - 15:00,159.75,,15.9,27.9,40.75,70.75,0.88,219.0,736.0,0.0,19.8,7.62,52.75,34.23,,8.65,9.05,,,,19.52,-0.2,0.0
4287,15-Jan-2020 - 15:00,15-Jan-2020 - 16:00,121.25,,16.0,27.73,36.75,70.75,2.0,184.25,736.0,0.0,14.38,7.85,54.33,35.28,,9.2,7.1,,,,14.68,-0.15,0.0
4288,15-Jan-2020 - 16:00,15-Jan-2020 - 17:00,117.0,,16.12,27.83,7.5,69.25,1.3,219.75,736.0,0.0,15.6,13.0,61.0,43.05,,6.82,7.08,,,,15.47,-0.18,0.0
4289,15-Jan-2020 - 17:00,15-Jan-2020 - 18:00,124.5,,15.75,28.25,5.0,71.5,1.12,162.75,736.0,0.0,17.68,31.25,75.55,65.58,,3.62,8.07,,,,16.77,-0.12,0.0
4290,15-Jan-2020 - 18:00,15-Jan-2020 - 19:00,146.75,,15.45,28.27,5.0,73.0,1.23,91.75,736.0,0.0,23.8,29.37,77.27,64.97,,3.23,9.8,,,,22.98,-0.18,0.0
4291,15-Jan-2020 - 19:00,15-Jan-2020 - 20:00,172.75,,15.25,28.6,5.0,73.0,1.7,184.75,736.0,0.0,29.62,43.62,72.22,73.88,,3.12,10.45,,,,23.17,-0.18,0.0
4292,15-Jan-2020 - 20:00,15-Jan-2020 - 21:00,167.25,,15.3,28.65,5.0,73.0,1.9,219.0,736.0,0.0,27.05,43.7,55.62,65.12,,3.05,11.47,,,,26.58,-0.15,0.0
4293,15-Jan-2020 - 21:00,15-Jan-2020 - 22:00,141.0,,15.12,28.5,5.0,73.0,1.82,226.5,736.0,0.0,22.8,12.3,47.15,35.1,,3.65,9.5,,,,22.43,-0.18,0.0
4294,15-Jan-2020 - 22:00,15-Jan-2020 - 23:00,100.5,,15.12,28.15,5.0,73.0,2.25,230.25,736.0,0.0,15.02,5.53,35.3,23.27,,5.78,7.1,,,,16.0,-0.1,0.0
4295,15-Jan-2020 - 23:00,16-Jan-2020 - 00:00,85.25,,15.07,28.25,5.0,73.0,1.4,192.75,736.0,0.0,7.72,11.6,34.58,27.82,,5.82,6.1,,,,13.33,-0.15,0.0
4296,16-Jan-2020 - 00:00,16-Jan-2020 - 01:00,79.25,,14.93,28.32,5.0,73.0,1.38,194.75,736.0,0.75,9.8,11.28,33.17,26.77,,4.47,5.45,,,,11.92,-0.15,3.0
4297,16-Jan-2020 - 01:00,16-Jan-2020 - 02:00,72.25,,14.62,27.88,5.0,73.0,2.8,215.0,736.0,0.0,7.4,1.9,17.3,10.72,,10.73,4.78,,,,10.7,-0.15,0.0
4298,16-Jan-2020 - 02:00,16-Jan-2020 - 03:00,55.25,,14.48,27.85,5.0,73.0,1.73,212.75,736.0,1.25,9.15,2.17,21.05,12.97,,10.78,4.2,,,,8.35,-0.12,5.0
4299,16-Jan-2020 - 03:00,16-Jan-2020 - 04:00,45.5,,14.43,28.1,5.0,73.0,0.85,189.75,736.0,0.12,8.35,1.48,18.35,10.97,,12.05,3.62,,,,8.82,-0.18,0.5
4300,16-Jan-2020 - 04:00,16-Jan-2020 - 05:00,36.75,,14.38,27.68,5.0,73.0,2.65,185.0,736.0,0.12,8.7,3.18,21.62,14.1,,12.68,3.15,,,,7.88,-0.15,0.5
4301,16-Jan-2020 - 05:00,16-Jan-2020 - 06:00,22.5,,14.33,27.32,5.0,73.0,2.52,172.5,736.0,0.0,7.5,1.43,12.07,7.55,,17.52,2.8,,,,6.22,-0.2,0.0
4302,16-Jan-2020 - 06:00,16-Jan-2020 - 07:00,20.75,,14.38,27.58,5.0,73.0,2.03,174.75,736.0,0.12,9.53,2.2,14.35,9.45,,17.42,2.38,,,,5.33,-0.18,0.5
4303,16-Jan-2020 - 07:00,16-Jan-2020 - 08:00,19.5,,14.3,27.25,5.0,73.0,3.08,197.0,736.0,0.12,9.3,1.9,9.95,6.88,,19.75,2.15,,,,5.1,-0.15,0.5
4304,16-Jan-2020 - 08:00,16-Jan-2020 - 09:00,17.25,,14.2,27.27,5.0,73.0,2.42,205.0,736.0,0.25,10.23,2.25,16.93,10.8,,18.95,1.8,,,,4.65,-0.2,1.0
